Date,Open,High,Low,Close,Volume
2017-11-24,0.242851004,0.245388001,0.238420993,0.244642004,211486000
2017-11-25,0.244177997,0.255699992,0.243584007,0.252393007,212592992
2017-11-26,0.252914011,0.252914011,0.248588994,0.248817995,133297000
2017-11-27,0.248304993,0.254732996,0.247860998,0.253926992,196735008
2017-11-28,0.254036993,0.301084012,0.253414989,0.299151987,720742976
2017-11-29,0.297867,0.297867,0.239409,0.243064001,541177984
2017-11-30,0.246433005,0.261523992,0.229586005,0.250878006,270907008
2017-12-01,0.250351995,0.258828014,0.239437997,0.255699009,182992000
2017-12-02,0.255656004,0.259218007,0.250755996,0.255492002,118250000
2017-12-03,0.25553,0.263072014,0.247391,0.252557993,134710000
2017-12-04,0.252918988,0.255362004,0.247160003,0.253571004,104650000
2017-12-05,0.253598005,0.253987998,0.245233998,0.246101007,174591008
2017-12-06,0.245416,0.245704994,0.227742001,0.232544005,274526016
2017-12-07,0.232622996,0.233759999,0.221340001,0.222822994,275204992
2017-12-08,0.223636001,0.278672993,0.222167999,0.252124995,660172032
2017-12-09,0.252162009,0.255683988,0.240072995,0.244708002,205288992
2017-12-10,0.245547995,0.245547995,0.229304001,0.237333,198174000
2017-12-11,0.236573994,0.25277701,0.235804006,0.251691014,176100992
2017-12-12,0.252258003,0.434101999,0.250961006,0.373540998,1555040000
2017-12-13,0.372689009,0.513768017,0.342963994,0.471062988,2738759936
2017-12-14,0.470647991,0.892266989,0.466401011,0.864262998,6358700032
2017-12-15,0.86176002,0.86176002,0.666113973,0.756181002,3194210048
2017-12-16,0.755492985,0.815922976,0.741666973,0.758642018,1334770048
2017-12-17,0.754124999,0.765981019,0.71992898,0.728366017,805200000
2017-12-18,0.728035986,0.792014003,0.689323008,0.778406978,1342720000
2017-12-19,0.777446985,0.863536,0.756724,0.791257024,1449670016
2017-12-20,0.787171006,0.789044023,0.730952978,0.775964022,1007420032
2017-12-21,0.782514989,1.236220002,0.782514989,1.19306004,3626109952
2017-12-22,1.166509986,1.379179955,0.74101299,1.138280034,4644700160
2017-12-23,1.165940046,1.208099961,1.076110005,1.17434001,1497590016
2017-12-24,1.175580025,1.175580025,0.911225975,1.043949962,754958976
2017-12-25,1.045609951,1.128520012,1.003559947,1.122320056,686014016
2017-12-26,1.121739984,1.191310048,1.090620041,1.189489961,938846976
2017-12-27,1.184219956,1.468459964,1.182340026,1.399639964,2854259968
2017-12-28,1.393890023,1.500800014,1.258649945,1.430879951,2843300096
2017-12-29,1.43956995,2.26515007,1.436579943,2.214600086,7545739776
2017-12-30,2.198999882,2.854530096,2.035170078,2.159019947,8108389888
2017-12-31,2.095099926,2.39199996,1.870300055,2.300570011,4642079744
2018-01-01,2.296020031,2.391030073,2.148969889,2.391030073,1894230016
2018-01-02,2.369479895,2.489190102,2.24793005,2.480900049,3171010048
2018-01-03,2.464099884,3.279380083,2.443150043,3.105370045,6635879936
2018-01-04,3.117340088,3.841939926,3.117340088,3.196630001,8103660032
2018-01-05,3.300810099,3.564680099,2.825609922,3.048710108,6288500224
2018-01-06,3.021049976,3.236560106,2.989919901,3.09397006,2777560064
2018-01-07,3.092959881,3.48725009,3.083820105,3.377810001,2395150080
2018-01-08,3.363569975,3.363569975,2.065520048,2.456209898,3315259904
2018-01-09,2.443459988,2.52895999,1.980659962,2.101779938,3694700032
2018-01-10,2.129909992,2.158869982,1.695189953,1.974920034,4833639936
2018-01-11,1.980209947,2.248980045,1.615270019,1.950799942,6296119808
2018-01-12,1.940479994,2.156820059,1.86729002,2.043230057,3330810112
2018-01-13,2.05140996,2.118700027,1.98202002,2.021349907,2130169984
2018-01-14,2.018520117,2.018520117,1.811840057,1.861189961,1978200064
2018-01-15,1.856250048,1.900810003,1.665289998,1.676730037,1838460032
2018-01-16,1.678359985,1.701380014,0.909313023,1.179239988,5687960064
2018-01-17,1.183680058,1.376729965,0.897796988,1.306339979,7251210240
2018-01-18,1.30558002,1.73318994,1.256049991,1.596580029,9110439936
2018-01-19,1.58217001,1.702139974,1.501340032,1.552049994,3697430016
2018-01-20,1.562839985,1.628329992,1.502740026,1.578619957,2346449920
2018-01-21,1.576230049,1.576230049,1.343029976,1.38004005,2840750080
2018-01-22,1.391610026,1.428410053,1.163079977,1.357349992,2642510080
2018-01-23,1.353189945,1.434720039,1.204259992,1.337069988,2977080064
2018-01-24,1.352120042,1.424960017,1.30783999,1.357149959,1853440000
2018-01-25,1.363250017,1.384840012,1.292870045,1.312229991,986067968
